47.19641,-122.48164333333334
47.19641,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19641,-122.48164333333334
47.19641,-122.48164333333334
47.19641,-122.48164333333334
47.19641,-122.48164333333334
47.19641,-122.48164333333334
47.19641,-122.48164333333334
47.19641,-122.48164333333334
47.19641,-122.48164333333334
47.19641,-122.48164333333334
47.19641,-122.48164333333334
47.19641,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19641,-122.48164333333334
47.19641,-122.48164333333334
47.19641,-122.48164333333334
47.19641,-122.48164333333334
47.19641,-122.48164333333334
47.19641,-122.48164333333334
47.19641166666667,-122.481645
47.19641166666667,-122.481645
47.19641166666667,-122.481645
47.19641166666667,-122.481645
47.19641166666667,-122.481645
47.19641,-122.481645
47.19641,-122.481645
47.19641,-122.481645
47.19641,-122.481645
47.19641,-122.481645
47.19641,-122.481645
47.19641,-122.481645
47.19641,-122.481645
47.19641,-122.481645
47.19641,-122.481645
47.19641,-122.481645
47.19641,-122.481645
47.19641,-122.481645
47.19641,-122.481645
47.19641,-122.481645
47.19641,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.48164333333334
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
47.19640833333333,-122.481645
